Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename,datetime,waterniveau LAT,waterniveau LAT smooth,Sonarscope LAT correction,Lisst_depth_m_LAT,inverted Depth in calibrated units [m],D10,D50,D75-D25,D75/D25,D90,D90-D10,D90/D10,Krumbein(Qd),PSD_slope,"TVC_(0.0, 3.0]","TVC_(20.0, 200.0]","TVC_(200.0, 420.0]","TVC_(3.0, 20.0]",Trask(So),kurtosis_geom_um,mean_geom_um,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,skewness_geom_um,sorting_geom_um
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0593,0.4962,0.6777,0.5947,0.5163,0.3419,0.2762,0.2011,0.1829,0.1452,0.2007,0.2773,0.4381,0.8937,1.7522,2.1378,2.0369,1.658,1.3187,1.1729,1.2607,1.6539,2.4247,3.1592,2.7583,1.0922,0.1695,27.897799999999997,1.1292,10.94,0.075,0.9963,6.16,-5.0,2021.0,7.0,9.0,10.0,3.0,4.0,7/9/2021,10:03:04 AM,7/09/2021 10:03:04,6.554,105.56,27.8978,45.0,2404.0,2707.0,3251.0,0.0,24181.0,11.0,0.0,0.958,1.729,10:03:04 AM,51.28714818,2.62097117,3.5,RTK       ,,,,,,,2021-07-09 10:03:04+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:04,3.5014999999999974,3.5397686800262,3.62331645,-2.6202313199738003,-6.16,14.676739059415324,115.24945453115106,171.8310759817258,3.829052863230005,294.6711865057744,279.9944474463591,20.077429006052874,1.936987577919418,3.586822239304432,0.0,15.129,9.6039,3.1649,0.5110393227437937,3.294861395654233,105.87003972358222,273.0,72.2,8.39,,,,-1.0000456269540179,2.881391044675266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0788,0.5679,0.7175,0.598,0.4842,0.311,0.2587,0.2082,0.2146,0.1962,0.282,0.405,0.6227,1.171,2.1058,2.4668,2.379,2.0593,1.8045,1.7805,2.0546,2.6864,3.6176,4.3204,3.8779,1.9137,0.3404,37.5253,1.121,10.95,0.075,0.9968,6.05,-5.0,2021.0,7.0,9.0,10.0,3.0,5.0,7/9/2021,10:03:05 AM,7/09/2021 10:03:05,6.554,118.88,37.5252,45.0,2398.0,2711.0,3237.0,0.0,24163.0,12.0,0.0,0.95,2.044,10:03:05 AM,51.2871616,2.62098267,3.1,RTK       ,,,,,,,2021-07-09 10:03:05+00:00,51.286664,2.6206885,-20.19,0.35,0.17,194.95,0.31,0000_20210709_095531,2021-07-09 10:03:05,3.5729999999999964,3.539757915161145,3.6235376,-2.510242084838855,-6.05,28.59620172191856,140.54235384487853,173.84933763159825,3.628744588150524,303.2518674791405,274.655665757222,10.604620516671712,1.8594705152420925,3.457743138934539,0.0,20.2284,14.07,3.2269,0.5249546650067428,3.8383487928768134,119.2610406377362,273.0,72.2,8.39,22.7,,,-1.1526134996917021,2.726031913345514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038,0.1055,0.6629,0.7523,0.6042,0.4962,0.3334,0.286,0.2328,0.2412,0.2186,0.3097,0.4384,0.6558,1.2043,2.1039,2.4007,2.2929,1.9926,1.7377,1.6541,1.8226,2.2967,3.0962,4.164,4.9334,4.0769,1.3107,40.427499999999995,1.117,10.95,0.075,0.9968,5.96,-5.0,2021.0,7.0,9.0,10.0,3.0,6.0,7/9/2021,10:03:06 AM,7/09/2021 10:03:06,6.554,128.98,40.4274,45.0,2388.0,2708.0,3226.0,0.0,24149.0,13.0,0.0,0.947,2.19,10:03:06 AM,51.28717482,2.620993,3.3,RTK       ,,,,,,,2021-07-09 10:03:06+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:06,3.5829999999999944,3.5397517468049875,3.62375692,-2.4202482531950125,-5.96,28.2827390790673,160.07931255676775,207.37497026963882,4.064866129144654,343.2646946306915,314.9819555516242,12.136897125524504,2.0232078398773243,3.386790887846157,0.0,19.3692,17.5812,3.4771,0.4959945178952313,3.6803834290637667,129.62894375846835,324.0,72.2,8.39,22.7,,,-1.1255437299374538,2.861898759180308
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0667,0.5151,0.6682,0.5772,0.489,0.3182,0.2564,0.193,0.1873,0.1637,0.2386,0.348,0.5601,1.1215,2.0905,2.421,2.2292,1.8028,1.4217,1.2258,1.2276,1.4472,1.8359,2.0783,1.6376,0.6275,0.1028,25.852899999999998,1.1292,10.95,0.075,0.9963,5.92,-5.0,2021.0,7.0,9.0,10.0,3.0,7.0,7/9/2021,10:03:07 AM,7/09/2021 10:03:07,6.554,89.95,25.8531,45.0,2391.0,2711.0,3240.0,0.0,24144.0,12.0,0.0,0.958,1.729,10:03:07 AM,51.28718852,2.62100433,3.4,RTK       ,,,,,,,2021-07-09 10:03:07+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:07,3.6529999999999947,3.5397599279778653,3.6239743700000004,-2.3802400720221346,-5.92,13.438894956350092,89.15414493605016,135.8679405751625,3.4659602538155245,268.1493646293081,254.710469672958,19.953230194912955,1.793255110368821,3.6885676559599445,0.0,16.485,6.2821,3.0858,0.5371408857060033,3.1972493008637097,90.13267638121744,72.2,273.0,8.39,,,,-0.859452522621667,2.784369766054882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0766,0.5398,0.6729,0.569,0.4799,0.3257,0.2794,0.2231,0.2197,0.1855,0.2508,0.3386,0.5255,1.0555,2.0694,2.5599,2.5192,2.1899,1.8873,1.756,1.8348,2.137,2.6235,3.0389,2.7582,1.4303,0.2668,32.8157,1.1197,10.94,0.075,0.9963,5.87,-5.0,2021.0,7.0,9.0,10.0,3.0,8.0,7/9/2021,10:03:08 AM,7/09/2021 10:03:08,6.554,107.12,32.8156,46.0,2404.0,2707.0,3248.0,0.0,24136.0,13.0,0.0,0.95,2.069,10:03:08 AM,51.2872022,2.62101583,3.3,RTK       ,,,,,,,2021-07-09 10:03:08+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:08,3.692999999999994,3.539793732605478,3.62251484,-2.330206267394522,-5.87,20.921702071251165,113.32460251308663,157.19372371139076,3.504647065651488,293.64017087667946,272.7184688054283,14.03519512306673,1.8092691654137214,3.5241688936054834,0.0,19.5291,10.1177,3.1689,0.5341679852133805,3.6184392027906807,107.42173824339848,273.0,72.2,8.39,,,,-1.0328913590143696,2.731336381690753
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0486,0.4371,0.6534,0.6092,0.5355,0.3497,0.2848,0.2182,0.2113,0.1783,0.2394,0.3208,0.4677,0.8421,1.5012,1.8131,1.8854,1.8193,1.7956,2.0035,2.6127,3.8089,5.5705,7.0557,5.8978,2.2288,0.2847,43.674600000000005,1.1224,10.94,0.075,0.9963,5.75,-5.0,2021.0,7.0,9.0,10.0,3.0,9.0,7/9/2021,10:03:09 AM,7/09/2021 10:03:09,6.554,144.41,43.6743,45.0,2390.0,2713.0,3220.0,0.0,24117.0,13.0,0.0,0.952,1.971,10:03:09 AM,51.28721507,2.62102783,3.4,RTK       ,,,,,,,2021-07-09 10:03:09+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:09,3.5079999999999933,3.539850454288133,3.6208874300000002,-2.210149545711867,-5.75,41.07513669905946,188.27830746722105,169.06800078633455,2.925589352557872,307.0174665982815,265.94232989922205,7.474533045323049,1.5487272812313813,3.38024003034854,0.0,19.499299999999998,21.0375,3.1378,0.5846464495335911,4.940798614724742,144.93698572545674,273.0,85.2,8.39,,,,-1.553549721039332,2.5807124574224978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0679,0.557,0.7334,0.6253,0.5227,0.3373,0.2738,0.2075,0.2004,0.1697,0.2417,0.3442,0.5492,1.12,2.1701,2.6076,2.4685,2.0614,1.7513,1.6589,1.8291,2.2693,2.9248,3.291,2.5824,1.0555,0.1617,32.783500000000004,1.1224,10.95,0.075,0.9963,5.77,-5.0,2021.0,7.0,9.0,10.0,3.0,10.0,7/9/2021,10:03:10 AM,7/09/2021 10:03:10,6.554,104.64,32.7836,45.0,2387.0,2708.0,3233.0,0.0,24119.0,13.0,0.0,0.952,1.971,10:03:10 AM,51.2872288,2.62104017,3.5,RTK       ,,,,,,,2021-07-09 10:03:10+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:10,3.368,3.5399009028042747,3.62110006,-2.230099097195725,-5.77,18.48123108790999,112.297508622873,154.60296940162823,3.514390176435446,282.60283401130965,264.1216029233997,15.291342479678322,1.8132743718698334,3.570434614170828,0.0,19.4414,10.0154,3.3267,0.5334270216683645,3.564332783304913,104.8930246690946,273.0,72.2,8.39,,,,-1.0428302997470669,2.7460877533282186
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.1013,0.6385,0.7352,0.5866,0.4759,0.3111,0.2563,0.1998,0.2006,0.1793,0.2584,0.3724,0.5753,1.1077,2.0519,2.466,2.42,2.1009,1.7868,1.6235,1.6503,1.8772,2.2711,2.6018,2.3218,1.1665,0.2404,30.580199999999998,1.1245,10.94,0.075,0.9968,5.77,-5.0,2021.0,7.0,9.0,10.0,3.0,11.0,7/9/2021,10:03:11 AM,7/09/2021 10:03:11,6.554,99.55,30.5802,45.0,2398.0,2706.0,3252.0,0.0,24119.0,13.0,0.0,0.953,1.922,10:03:11 AM,51.28724338,2.62105183,3.5,RTK       ,,,,,,,2021-07-09 10:03:11+00:00,51.28720833,2.620937667,-15.71,0.05,0.05,252.93,0.02,0000_20210709_095531,2021-07-09 10:03:11,3.5079999999999933,3.539925376653401,3.62131188,-2.2300746233465985,-5.77,15.774149695792582,103.33774815360738,149.81791818796495,3.5297393254075544,286.846061940305,271.0719122445124,18.184565727610348,1.8195616430352168,3.574647473467184,0.0,18.6703,8.6016,3.3083,0.5322659484960285,3.4205638787402344,99.80989894423773,273.0,72.2,8.39,22.7,,,-0.9697315094406241,2.8024443960506336
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.1012,0.6426,0.7591,0.6107,0.498,0.3288,0.2718,0.2118,0.2083,0.1797,0.2505,0.3487,0.5335,1.035,1.9589,2.4177,2.4383,2.1846,1.9509,1.892,2.1154,2.727,3.8681,5.2779,5.498,3.0442,0.6113,41.96759999999999,1.1224,10.94,0.075,0.9968,5.73,-5.0,2021.0,7.0,9.0,10.0,3.0,12.0,7/9/2021,10:03:12 AM,7/09/2021 10:03:12,6.554,131.35,41.9677,45.0,2398.0,2705.0,3233.0,0.0,24114.0,14.0,0.0,0.951,1.995,10:03:12 AM,51.28725647,2.62106267,3.0,RTK       ,,,,,,,2021-07-09 10:03:12+00:00,51.28721883,2.620952333,-16.48,0.05,0.05,251.68,0.02,0000_20210709_095531,2021-07-09 10:03:12,3.717999999999994,3.5399457926760793,3.62151988,-2.190054207323921,-5.73,33.59210360508688,165.43216730893812,188.53881483954598,3.588040458886379,318.58279009658884,284.99068649150195,9.483859476080728,1.8431961582353367,3.383233301076916,0.0,20.2405,18.299500000000002,3.4276,0.5279239128293074,4.140828916955299,131.90141132377258,324.0,85.2,8.39,,,,-1.2789062560159203,2.7428490572622355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0757,0.5466,0.6848,0.5863,0.5026,0.3382,0.2839,0.2205,0.2168,0.1879,0.2655,0.3745,0.5754,1.0981,2.001,2.3529,2.2777,2.0032,1.8025,1.8078,2.1366,2.9944,4.8575,8.0012,10.6235,7.8112,1.9737,56.6024,1.1183,10.95,0.075,0.9968,5.56,-5.0,2021.0,7.0,9.0,10.0,3.0,13.0,7/9/2021,10:03:13 AM,7/09/2021 10:03:13,6.554,169.48,56.6022,45.0,2387.0,2707.0,3214.0,0.0,24086.0,14.0,0.0,0.948,2.141,10:03:13 AM,51.28726873,2.62107367,3.2,RTK       ,,,,,,,2021-07-09 10:03:13+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:13,3.535999999999998,3.53998529537425,3.62172769,-2.0200147046257495,-5.56,49.587687963126704,230.53468510823387,204.71217022160474,3.1046297911037857,355.38468956427573,305.797001601149,7.166792890778432,1.6344212457786216,3.2189054015868392,0.0,20.0943,33.2671,3.241,0.5675381886136457,5.200256083711943,170.62176792758137,324.0,72.2,8.39,,,,-1.5978604416060505,2.5851015895215332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0638,0.5423,0.7428,0.6721,0.5995,0.4055,0.3359,0.2541,0.2413,0.1989,0.2705,0.3674,0.5302,0.9366,1.587,1.8074,1.8154,1.7729,1.8545,2.2647,3.1879,4.6806,6.0209,5.3725,2.8192,0.6974,0.0845,40.1274,1.1163,10.94,0.075,0.9968,5.54,-5.0,2021.0,7.0,9.0,10.0,3.0,14.0,7/9/2021,10:03:14 AM,7/09/2021 10:03:14,6.554,123.3,40.1275,45.0,2393.0,2715.0,3240.0,0.0,24083.0,14.0,0.0,0.946,2.215,10:03:14 AM,51.28728278,2.62108517,3.7,RTK       ,,,,,,,2021-07-09 10:03:14+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:14,3.2659999999999947,3.54001758916393,3.6219339,-1.9999824108360702,-5.54,25.73612011210419,161.72820675252473,148.02642974279328,2.963318512625754,269.43838394154045,243.70226382943628,10.469269756586908,1.5672137028733277,3.573603553051613,0.0,21.5153,14.9945,3.6176,0.5809126487953921,4.395920412616758,123.54484464839176,230.0,85.2,8.39,,,,-1.4408207383574332,2.6447344686051553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0662,0.518,0.7109,0.628,0.5276,0.3307,0.2536,0.1828,0.1725,0.1485,0.2175,0.3186,0.5305,1.108,2.1478,2.5671,2.4157,1.9929,1.6389,1.485,1.5532,1.8561,2.3716,2.7383,2.2526,0.9497,0.1555,29.839799999999997,1.1272,10.92,0.075,0.9968,5.58,-5.0,2021.0,7.0,9.0,10.0,3.0,15.0,7/9/2021,10:03:15 AM,7/09/2021 10:03:15,6.554,99.54,29.8398,46.0,2404.0,2704.0,3256.0,0.0,24090.0,15.0,0.0,0.955,1.825,10:03:15 AM,51.28729805,2.62109733,3.6,RTK       ,,,,,,,2021-07-09 10:03:15+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:15,3.305999999999994,3.5400012183267764,3.6221360299999996,-2.0399987816732237,-5.58,15.742369647884926,101.82199080794663,149.83463314489802,3.525228679898604,280.8706984402211,265.12832879233616,17.841703931654127,1.8177168474843985,3.593427951434852,0.0,18.1523,8.4677,3.2197999999999998,0.532606365490687,3.4254012793094586,99.77412522349051,273.0,72.2,8.39,,,,-0.9716822352738844,2.7674177850615105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0903,0.6099,0.7395,0.5981,0.4772,0.3027,0.2438,0.1874,0.1866,0.167,0.2436,0.3555,0.57,1.142,2.1756,2.6289,2.563,2.2243,1.9223,1.7946,1.8864,2.2076,2.6748,2.8487,2.1618,0.8788,0.1414,32.0248,1.1231,10.94,0.075,0.9968,5.47,-5.0,2021.0,7.0,9.0,10.0,3.0,16.0,7/9/2021,10:03:16 AM,7/09/2021 10:03:16,6.554,100.61,32.0247,46.0,2392.0,2702.0,3221.0,0.0,24072.0,15.0,0.0,0.952,1.97,10:03:16 AM,51.28731152,2.62110883,3.0,RTK       ,,,,,,,2021-07-09 10:03:16+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:16,3.555999999999994,3.539940916365511,3.62233817,-1.9300590836344886,-5.47,18.38855367380979,105.43765059245712,142.79760675126818,3.3485465705687836,272.66382135295345,254.27526767914367,14.827910133100874,1.743535032754092,3.585885060749164,0.0,20.0674,8.7055,3.2519,0.5464769246804567,3.6428548925951874,100.82674287677098,273.0,72.2,8.39,,,,-1.044103189330988,2.7139353809839237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027,0.0807,0.5651,0.6902,0.5785,0.4753,0.3025,0.2391,0.1787,0.175,0.154,0.2225,0.3214,0.5104,1.0123,1.9346,2.389,2.3914,2.1053,1.8139,1.6588,1.6539,1.7971,2.0456,2.1849,1.7887,0.8497,0.1566,28.2779,1.1251,10.94,0.075,0.9963,5.32,-5.0,2021.0,7.0,9.0,10.0,3.0,17.0,7/9/2021,10:03:17 AM,7/09/2021 10:03:17,6.554,96.15,28.2779,46.0,2388.0,2707.0,3217.0,0.0,24049.0,15.0,0.0,0.954,1.874,10:03:17 AM,51.28732368,2.6211195,3.0,RTK       ,,,,,,,2021-07-09 10:03:17+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:17,3.552999999999995,3.5398704234577543,3.62253854,-1.780129576542246,-5.32,15.136915287609735,99.46320129873709,134.92149340410265,3.2758880137957918,272.2986967436992,257.1617814560895,17.989048070222623,1.7118860393040363,3.6081360479411466,0.0,18.1396,7.0255,3.1128,0.5525040635410962,3.4978553471722926,96.36697516125598,85.2,273.0,8.39,,,,-0.9862812963722345,2.7455360865611724
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037,0.1012,0.6319,0.7316,0.5903,0.4949,0.3455,0.3027,0.2439,0.2379,0.1949,0.2472,0.3132,0.4354,0.7754,1.4276,1.8248,1.9893,1.9348,1.8196,1.8054,1.9841,2.3797,2.8988,3.1803,2.6783,1.3224,0.273,31.167799999999996,1.1265,10.95,0.075,0.9957,5.36,-5.0,2021.0,7.0,9.0,10.0,3.0,18.0,7/9/2021,10:03:18 AM,7/09/2021 10:03:18,6.554,109.64,31.1679,46.0,2400.0,2704.0,3254.0,0.0,24055.0,15.0,0.0,0.956,1.802,10:03:18 AM,51.28733695,2.62113083,3.5,RTK       ,,,,,,,2021-07-09 10:03:18+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:18,3.332999999999996,3.53979144484372,3.62273708,-1.82020855515628,-5.36,15.555291550686158,129.48559035219444,160.32310995156126,3.4554500429436215,293.9631518342831,278.40786028359696,18.897951920503612,1.7888736215946803,3.546018565200056,0.0,17.3693,10.3528,3.4457,0.5379571581980763,3.570169889255347,109.95532327621984,273.0,85.2,8.39,,,,-1.129753350980115,2.859724562272588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.088,0.6269,0.7366,0.5903,0.4869,0.3215,0.2679,0.2057,0.1985,0.1649,0.2288,0.3172,0.4879,0.9692,1.8776,2.3144,2.2685,1.9373,1.6518,1.5586,1.7135,2.1201,2.7733,3.1988,2.6226,1.0764,0.1718,30.977599999999995,1.1272,10.95,0.075,0.9963,5.34,-5.0,2021.0,7.0,9.0,10.0,3.0,19.0,7/9/2021,10:03:19 AM,7/09/2021 10:03:19,6.554,105.2,30.9776,46.0,2400.0,2708.0,3242.0,0.0,24053.0,16.0,0.0,0.956,1.801,10:03:19 AM,51.28735193,2.62114317,3.7,RTK       ,,,,,,,2021-07-09 10:03:19+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:19,3.252999999999998,3.539672279991303,3.6229335600000003,-1.800327720008697,-5.34,16.069260854534186,116.0399202759119,158.97978383596097,3.5656453374445047,287.13600997437953,271.0667491198453,17.868650747141228,1.8341632101541063,3.572736786648735,0.0,17.8083,9.8429,3.3264,0.5295792112019461,3.5162464958391384,105.47350551585089,273.0,72.2,8.39,,,,-1.06173673357707,2.8165306068500993
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0547,0.5272,0.7434,0.6502,0.5459,0.3434,0.277,0.2091,0.2044,0.175,0.2518,0.362,0.571,1.1342,2.1652,2.6035,2.5112,2.1149,1.7578,1.6166,1.7621,2.2768,3.3122,4.6276,4.9314,2.7284,0.5581,39.0163,1.119,10.9,0.075,0.9963,5.19,-5.0,2021.0,7.0,9.0,10.0,3.0,20.0,7/9/2021,10:03:20 AM,7/09/2021 10:03:20,6.554,124.5,39.0163,46.0,2393.0,2716.0,3224.0,0.0,24029.0,16.0,0.0,0.949,2.093,10:03:20 AM,51.28736602,2.62115533,3.3,RTK       ,,,,,,,2021-07-09 10:03:20+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:20,3.4229999999999925,3.5395010295533553,3.62312804,-1.650498970446645,-5.19,29.919400793363124,149.28174021788485,190.42215955055877,3.821946418195296,317.15148397656986,287.2320831832067,10.600195042907478,1.934307552583869,3.4208555226306885,0.0,19.5065,16.1577,3.3521,0.5115142098647123,3.7694724605741956,125.00392874177321,324.0,72.2,8.39,,,,-1.140630957636699,2.7697928059097703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0866,0.5706,0.7108,0.627,0.5758,0.4244,0.3776,0.3016,0.2935,0.2431,0.3206,0.4223,0.6096,1.1028,1.9573,2.3068,2.2638,1.9801,1.692,1.5699,1.6725,2.0943,2.8725,3.8237,3.9635,2.2929,0.4814,35.640100000000004,1.1204,10.94,0.075,0.9968,5.12,-5.0,2021.0,7.0,9.0,10.0,3.0,21.0,7/9/2021,10:03:21 AM,7/09/2021 10:03:21,6.554,113.76,35.6402,45.0,2391.0,2708.0,3236.0,0.0,24018.0,17.0,0.0,0.95,2.068,10:03:21 AM,51.28737872,2.621166,3.0,RTK       ,,,,,,,2021-07-09 10:03:21+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:21,3.588999999999994,3.539304868245197,3.6233207199999997,-1.580695131754803,-5.12,18.05267910041085,131.30679425336226,185.21667058289765,3.9655947423133195,313.12998011577594,295.0773010153651,17.345346824929138,1.9875372511602536,3.515859605957712,0.0,18.5286,13.434,3.6774999999999998,0.5021643005282366,3.3311038282412637,114.18189969846746,324.0,72.2,8.39,,,,-1.0129938677591266,2.8827142660795757
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0768,0.5277,0.6952,0.6254,0.5495,0.3676,0.2941,0.2186,0.2064,0.1739,0.2386,0.3271,0.4982,0.9446,1.7444,2.1427,2.1731,1.9663,1.7638,1.7366,1.9671,2.5662,3.5756,4.5494,4.2522,2.2742,0.5321,36.9902,1.1265,10.94,0.075,0.9957,5.11,-5.0,2021.0,7.0,9.0,10.0,3.0,22.0,7/9/2021,10:03:22 AM,7/09/2021 10:03:22,6.554,124.96,36.9903,46.0,2395.0,2706.0,3237.0,0.0,24016.0,17.0,0.0,0.956,1.802,10:03:22 AM,51.28739173,2.62117583,3.3,RTK       ,,,,,,,2021-07-09 10:03:22+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:22,3.508999999999996,3.5391101358216233,3.6235114900000003,-1.570889864178377,-5.11,25.746122443667353,155.04037253201057,181.3076628291864,3.5870963099504842,312.55679661571145,286.8106741720441,12.139956115705862,1.8428164807352636,3.4302017594048824,0.0,18.448999999999998,15.1835,3.3577,0.5279933848985848,3.888263796768691,125.4339045491466,273.0,85.2,8.39,,,,-1.2156261572444655,2.7784297565323466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0639,0.5174,0.7384,0.683,0.6122,0.4115,0.3303,0.2425,0.2263,0.1879,0.2602,0.3603,0.5603,1.0943,2.035,2.4108,2.2824,1.8896,1.5572,1.4195,1.5006,1.7978,2.2349,2.5572,2.2221,1.1016,0.1861,29.485200000000003,1.1286,10.95,0.075,0.9968,5.06,-5.0,2021.0,7.0,9.0,10.0,3.0,23.0,7/9/2021,10:03:23 AM,7/09/2021 10:03:23,6.554,96.01,29.4855,45.0,2402.0,2718.0,3245.0,0.0,24008.0,17.0,0.0,0.957,1.776,10:03:23 AM,51.28740605,2.62118767,3.6,RTK       ,,,,,,,2021-07-09 10:03:23+00:00,,,,,,,,0000_20210709_095531,2021-07-09 10:03:23,3.4389999999999956,3.5389129440148492,3.62370042,-1.5210870559851504,-5.06,13.365323844038386,99.50537765610285,152.2267383534186,3.6872085064579214,285.0695828078688,271.7042589638304,21.32904418436702,1.8825290011150644,3.637231059330357,0.0,17.5822,8.3019,3.6010999999999997,0.52077622777514,3.112503128382381,96.25264410648235,273.0,72.2,8.39,,,,-0.8867409782599628,2.865053489555543
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0615,0.4845,0.6897,0.6377,0.574,0.3973,0.3348,0.2594,0.2488,0.2073,0.2746,0.3629,0.5403,1.0202,1.9239,2.4074,2.4833,2.2568,1.967,1.7992,1.8543,2.2595,3.1869,4.6131,5.7284,4.5706,1.5197,42.66499999999999,1.1238,10.94,0.075,0.9957,4.96,-5.0,2021.0,7.0,9.0,10.0,3.0,24.0,7/9/2021,10:03:24 AM,7/09/2021 10:03:24,6.554,137.0,42.6652,45.0,2391.0,2713.0,3230.0,0.0,23993.0,18.0,0.0,0.954,1.899,10:03:24 AM,51.28742017,2.62120083,3.5,RTK       ,,,,,,,2021-07-09 10:03:24+00:00,51.28710817,2.620854833,-2.63,0.07,0.07,184.16,0.02,0000_20210709_095531,2021-07-09 10:03:24,3.3989999999999965,3.5386975333694712,3.6238873899999997,-1.4213024666305287,-4.96,32.97886738876634,171.79317954996858,209.20584189904537,3.8515836280161584,347.4465938832744,314.46772649450804,10.535431365409044,1.945451750361011,3.3517433186330665,0.0,19.6055,19.6187,3.4408,0.5095424066754022,3.876094157149231,137.74540373609744,324.0,85.2,8.39,,,,-1.190699254560823,2.7852554127377758
