Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename,datetime,waterniveau LAT,waterniveau LAT smooth,Sonarscope LAT correction,Lisst_depth_m_LAT,inverted Depth in calibrated units [m],D10,D50,D75-D25,D75/D25,D90,D90-D10,D90/D10,Krumbein(Qd),PSD_slope,"TVC_(0.0, 3.0]","TVC_(20.0, 200.0]","TVC_(200.0, 420.0]","TVC_(3.0, 20.0]",Trask(So),kurtosis_geom_um,mean_geom_um,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,skewness_geom_um,sorting_geom_um
0.0,0.0,0.0,0.0,0.0,0.004,0.0121,0.0559,0.2357,0.7876,1.0523,0.6827,0.4936,0.4568,0.4893,0.6492,0.804,1.0358,1.042,1.1776,1.324,1.6328,2.3455,3.3648,3.6643,3.5069,3.1127,2.8271,2.8687,3.5168,5.2433,9.3168,16.4112,21.6433,16.6542,10.0579,116.4689,1.0322,10.82,0.075,0.9904,7.43,-5.0,2021.0,7.0,9.0,12.0,28.0,17.0,7/9/2021,12:28:17 PM,7/09/2021 12:28:17,6.554,179.64,116.4688,44.0,2343.0,2705.0,3179.0,0.0,24380.0,15.0,0.0,0.881,5.085,12:28:17 PM,51.16914922,2.62249667,2.8,RTK       ,,,,,,,2021-07-09 12:28:17+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:17,4.906000000000005,4.904136312471729,5.01567531,-2.525863687528271,-7.43,42.63401471016667,246.23802782440762,209.68799339737092,2.937899814100113,379.6051108961967,336.9710961860301,8.903808695400077,1.5547851991054382,3.196998750954218,0.004,36.6623,74.0834,5.7192,0.58342026357266,5.180255008947189,181.11539101484385,324.0,72.2,7.11,,,,-1.6138750497462722,2.655942708070766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.042,0.2935,0.7498,0.7683,0.6931,0.7038,0.6815,0.7625,0.7686,0.8436,0.7683,0.8755,0.9939,1.2019,1.6868,2.4233,2.7285,2.8094,2.658,2.3984,2.18,2.1333,2.4126,3.3683,5.8246,11.115,16.354,10.4097,78.65320000000001,1.0773,10.82,0.075,0.9898,7.57,-5.0,2021.0,7.0,9.0,12.0,28.0,18.0,7/9/2021,12:28:18 PM,7/09/2021 12:28:18,6.554,170.34,78.6534,44.0,2354.0,2703.0,3201.0,0.0,24403.0,14.0,0.0,0.92,3.352,12:28:18 PM,51.16914305,2.62247883,2.7,RTK       ,,,,,,,2021-07-09 12:28:18+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:18,4.996000000000001,4.904373071878354,5.01564658,-2.6656269281216467,-7.57,31.056297654325274,261.61303204103575,265.07109827957197,4.136198188562876,402.6931011736089,371.63680351928366,12.966552087303459,2.0483053149581085,3.33026898871019,0.0,26.1135,47.071600000000004,5.4681,0.49169900557200824,3.841419467244317,172.06167822832745,386.0,85.2,22.7,8.39,11.7,,-1.2980447998447535,2.9331875032893073
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068,0.0515,0.3189,0.7279,0.7177,0.6442,0.6579,0.6421,0.7117,0.7108,0.7855,0.7258,0.848,0.988,1.2502,1.8552,2.7198,2.9554,2.7879,2.3976,2.0733,1.9939,2.2606,2.9747,4.2337,5.5939,5.7612,3.7847,1.5532,52.7321,1.0896,10.82,0.075,0.9898,7.62,-5.0,2021.0,7.0,9.0,12.0,28.0,19.0,7/9/2021,12:28:19 PM,7/09/2021 12:28:19,6.554,113.91,52.7321,44.0,2369.0,2701.0,3223.0,0.0,24410.0,14.0,0.0,0.93,2.898,12:28:19 PM,51.16913743,2.62246133,2.7,RTK       ,,,,,,,2021-07-09 12:28:19+00:00,51.16924417,2.6230675,-8.56,0.13,0.13,262.58,0.02,0004_20210709_122616,2021-07-09 12:28:19,5.006000000000003,4.904622108541929,5.015618079999999,-2.715377891458071,-7.62,19.54570880574661,137.69081521304886,199.13399928417266,4.494814679407784,324.9711171886394,305.42540838289284,16.6262129666587,2.168261634847416,3.4988700011059852,0.0,26.6159,20.9267,5.1895,0.471676353911574,3.0006689403092515,114.39538496514555,324.0,72.2,22.7,7.11,16.3,11.7,-0.8892456803212794,2.953659197505213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063,0.049,0.3166,0.7563,0.7782,0.7056,0.7213,0.7035,0.7808,0.7764,0.8345,0.7456,0.8375,0.9379,1.146,1.6593,2.4915,2.9206,3.0938,3.0063,2.7894,2.5932,2.5005,2.5252,2.6608,2.7719,2.5558,1.6947,0.6662,44.0247,1.0855,10.82,0.075,0.9904,7.62,-5.0,2021.0,7.0,9.0,12.0,28.0,20.0,7/9/2021,12:28:20 PM,7/09/2021 12:28:20,6.554,88.16,44.0245,44.0,2344.0,2707.0,3185.0,0.0,24410.0,13.0,0.0,0.926,3.072,12:28:20 PM,51.16913185,2.622443,2.8,RTK       ,,,,,,,2021-07-09 12:28:20+00:00,51.16923867,2.623050667,-8.92,0.13,0.13,263.89,0.02,0004_20210709_122616,2021-07-09 12:28:20,4.920999999999998,4.9048846171207305,5.0155876,-2.7151153828792696,-7.62,14.919117813012637,94.07788244257954,138.58442134362383,3.8797072094434704,282.5715715422129,267.65245372920026,18.940233268735938,1.9559477803963015,3.6688733630590202,0.0,28.0813,10.349400000000001,5.594,0.5076922385329773,2.812036882294712,88.38823021618586,85.2,273.0,22.7,16.3,8.39,11.7,-0.7102709792493561,2.8877889236897185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055,0.0449,0.3052,0.7627,0.79,0.7043,0.6951,0.6508,0.7073,0.7049,0.7717,0.7081,0.8106,0.9255,1.1316,1.6097,2.3664,2.7453,2.9154,2.8657,2.7205,2.6252,2.6016,2.5788,2.4428,2.0673,1.4444,0.7103,0.2081,39.6197,1.0924,10.82,0.075,0.9898,7.62,-5.0,2021.0,7.0,9.0,12.0,28.0,21.0,7/9/2021,12:28:21 PM,7/09/2021 12:28:21,6.554,80.0,39.6196,45.0,2355.0,2699.0,3203.0,0.0,24410.0,14.0,0.0,0.932,2.797,12:28:21 PM,51.1691257,2.622425,2.7,RTK       ,,,,,,,2021-07-09 12:28:21+00:00,51.16923283,2.623027167,-9.41,0.13,0.13,264.18,0.02,0004_20210709_122616,2021-07-09 12:28:21,4.851000000000004,4.905146206163936,5.015557,-2.714853793836064,-7.62,13.811276840466885,87.53188233782326,115.58329405163684,3.5822425139491094,239.1020148710578,225.29073803059092,17.31208617660111,1.8408630095261143,3.797927134734515,0.0,27.3761,6.8729,5.3707,0.528350968820452,2.8498796704359863,80.12142035035852,85.2,8.39,22.7,16.3,,,-0.7461869577559771,2.796741047323164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072,0.0558,0.3548,0.8203,0.7962,0.6919,0.6893,0.6676,0.7452,0.7538,0.8338,0.7688,0.8846,1.0151,1.2254,1.7178,2.4473,2.7276,2.7782,2.644,2.4937,2.4623,2.6381,3.0188,3.5959,4.1377,4.1387,2.8261,1.0238,48.9598,1.0869,10.82,0.075,0.9886,7.71,-5.0,2021.0,7.0,9.0,12.0,28.0,22.0,7/9/2021,12:28:22 PM,7/09/2021 12:28:22,6.554,101.2,48.9597,45.0,2364.0,2706.0,3208.0,0.0,24424.0,14.0,0.0,0.929,2.951,12:28:22 PM,51.1691196,2.6224075,2.8,RTK       ,,,,,,,2021-07-09 12:28:22+00:00,51.16922267,2.6230125,-9.8,0.07,0.07,257.31,0.02,0004_20210709_122616,2021-07-09 12:28:22,4.871,4.905394325772438,5.01552473,-2.8046056742275622,-7.71,16.541410805879124,114.106396147119,176.1555111191474,4.3459357154227,310.27332817751756,293.7319173716384,18.757367906444877,2.1196668344992244,3.576145652914147,0.0,27.6555,15.7222,5.5821,0.4796874442299705,2.8724942763670964,101.54414029699304,324.0,85.2,22.7,7.11,,,-0.8110525338396618,2.9727666692828865
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085,0.0595,0.347,0.7771,0.7757,0.7019,0.7262,0.7212,0.8114,0.8183,0.8973,0.8198,0.939,1.072,1.3585,2.0477,3.1272,3.5684,3.437,2.8303,2.1538,1.6739,1.4953,1.6596,2.399,4.234,7.6613,9.9892,7.0975,64.2076,1.0821,10.82,0.075,0.9892,7.73,-5.0,2021.0,7.0,9.0,12.0,28.0,23.0,7/9/2021,12:28:23 PM,7/09/2021 12:28:23,6.554,134.46,64.2079,44.0,2357.0,2702.0,3199.0,0.0,24427.0,14.0,0.0,0.924,3.151,12:28:23 PM,51.16911398,2.62238883,2.8,RTK       ,,,,,,,2021-07-09 12:28:23+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:23,4.8909999999999965,4.905628601253762,5.01549216,-2.824371398746238,-7.73,21.773313845338244,181.31630645522645,268.60670612267404,5.380143355376232,392.42798870949673,370.6546748641585,18.023346905161944,2.427644614293979,3.4529875819283093,0.0,27.0798,31.381,5.7468,0.43112486972500746,2.8767740843766982,135.56328597864726,386.0,72.2,22.7,7.11,11.7,,-0.8827825528013292,3.1330605963178653
0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0124,0.0765,0.3905,0.7551,0.6948,0.5921,0.5885,0.5867,0.6703,0.6974,0.7849,0.7361,0.8358,0.9467,1.1371,1.5896,2.3017,2.6497,2.7821,2.6568,2.379,2.0899,1.8816,1.7847,1.7707,1.7361,1.5064,0.9551,0.3632,35.952999999999996,1.0958,10.82,0.075,0.9898,7.76,-5.0,2021.0,7.0,9.0,12.0,28.0,24.0,7/9/2021,12:28:24 PM,7/09/2021 12:28:24,6.554,76.44,35.9531,44.0,2356.0,2705.0,3199.0,0.0,24432.0,13.0,0.0,0.935,2.673,12:28:24 PM,51.16910843,2.62237117,2.7,RTK       ,,,,,,,2021-07-09 12:28:24+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:24,4.950999999999999,4.9058566003287885,5.0154616800000005,-2.8541433996712113,-7.76,13.40655492933712,80.98304630483932,112.19290773549565,3.7559661152960375,253.00166748366078,239.59511255432366,18.87149001493483,1.9091840476788868,3.776096789110117,0.0,24.555699999999998,6.3315,5.0658,0.5159874838448851,2.74984222963866,76.58968506707994,85.2,22.7,7.11,,,,-0.6236678158591119,2.86354991845766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0725,0.4223,0.9231,0.8314,0.6931,0.6548,0.6107,0.6955,0.7554,0.9057,0.8814,1.0255,1.1868,1.4866,2.162,3.1723,3.5815,3.6896,3.6367,3.6746,4.0385,5.0353,7.0876,10.9976,16.2447,18.142,11.8357,5.1553,109.6084,1.0445,10.81,0.075,0.991,7.82,-5.0,2021.0,7.0,9.0,12.0,28.0,25.0,7/9/2021,12:28:25 PM,7/09/2021 12:28:25,6.554,166.34,109.6082,44.0,2363.0,2698.0,3212.0,0.0,24442.0,14.0,0.0,0.891,4.635,12:28:25 PM,51.16910242,2.62235367,2.8,RTK       ,,,,,,,2021-07-09 12:28:25+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:25,4.805999999999999,4.906078100218666,5.0154293,-2.913921899781334,-7.82,42.960672993275125,218.46935321608606,192.6473391134454,2.9069737939996507,354.2319496726283,311.27127667935315,8.2454934942029,1.5395180658198129,3.207147847902631,0.0,41.564099999999996,62.375299999999996,5.6690000000000005,0.5865154295614153,5.016109840752392,167.37301653404796,324.0,85.2,7.11,22.7,,,-1.5407119577938995,2.560405771541935
0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0108,0.0694,0.3705,0.7717,0.7506,0.6655,0.6709,0.6567,0.7276,0.738,0.8233,0.7797,0.9086,1.056,1.294,1.8185,2.5796,2.8785,2.9381,2.7979,2.6091,2.4921,2.5091,2.6506,2.8979,3.1246,3.0986,2.4401,1.2135,46.34270000000001,1.0869,10.82,0.075,0.9904,7.86,-5.0,2021.0,7.0,9.0,12.0,28.0,26.0,7/9/2021,12:28:26 PM,7/09/2021 12:28:26,6.554,94.26,46.3428,44.0,2361.0,2701.0,3206.0,0.0,24448.0,13.0,0.0,0.927,3.022,12:28:26 PM,51.1690966,2.62233483,2.8,RTK       ,,,,,,,2021-07-09 12:28:26+00:00,51.1692025,2.622941167,-9.53,0.1,0.1,261.44,0.02,0004_20210709_122616,2021-07-09 12:28:26,4.815999999999997,4.906279768296415,5.01539683,-2.953720231703585,-7.86,16.075416200276862,100.16978424271366,159.22478971734063,4.22051665804288,306.9049393501828,290.829523149906,19.09157035354998,2.0774196184517213,3.598419839896711,0.0,28.1351,12.7747,5.4329,0.4867625870528801,2.818301416049658,94.56488219900523,273.0,85.2,22.7,7.11,11.7,,-0.7148203279842333,2.9459705720505203
0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0204,0.1041,0.4446,0.7931,0.7141,0.6131,0.611,0.6173,0.7098,0.7498,0.8528,0.8228,0.9615,1.1201,1.4096,2.0588,3.0193,3.4229,3.386,2.99,2.518,2.1823,2.1065,2.3624,3.1308,4.4726,5.8761,5.3825,2.8,56.2555,1.0725,10.82,0.075,0.9904,7.83,-5.0,2021.0,7.0,9.0,12.0,28.0,27.0,7/9/2021,12:28:27 PM,7/09/2021 12:28:27,6.554,113.04,56.2556,44.0,2346.0,2703.0,3188.0,0.0,24443.0,14.0,0.0,0.915,3.553,12:28:27 PM,51.16909075,2.62231733,2.6,RTK       ,,,,,,,2021-07-09 12:28:27+00:00,51.16919417,2.622926333,-9.54,0.1,0.1,259.06,0.02,0004_20210709_122616,2021-07-09 12:28:27,4.906000000000001,4.9064598558286106,5.0153645000000004,-2.9235401441713895,-7.83,20.14644735613138,120.65487696451491,216.74570378241674,4.856745694202367,352.1022567238059,331.95580936767453,17.477138797707028,2.2799899468684783,3.4678410879602124,0.0,29.213,21.662,5.3805,0.45376115862771493,2.9265724353082283,113.62632214335903,324.0,72.2,22.7,7.11,,,-0.7990564753562261,3.0096528928558235
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074,0.0564,0.3556,0.8497,0.8403,0.7575,0.771,0.7488,0.835,0.8484,0.9468,0.8777,1.0086,1.1558,1.4269,2.0528,2.9906,3.3506,3.3191,2.9357,2.4575,2.1325,2.1048,2.4526,3.2924,4.4263,5.1689,4.194,2.0365,54.4002,1.0787,10.82,0.075,0.9886,7.92,-5.0,2021.0,7.0,9.0,12.0,28.0,28.0,7/9/2021,12:28:28 PM,7/09/2021 12:28:28,6.554,103.48,54.4001,45.0,2350.0,2704.0,3193.0,0.0,24458.0,13.0,0.0,0.922,3.254,12:28:28 PM,51.16908495,2.62230017,2.7,RTK       ,,,,,,,2021-07-09 12:28:28+00:00,51.169189,2.622904833,-9.59,0.1,0.1,257.59,0.03,0004_20210709_122616,2021-07-09 12:28:28,4.845999999999998,4.906626723786293,5.01533014,-3.0133732762137067,-7.92,17.001505343146246,108.44257051192251,198.6248545095882,4.814149738292387,334.8708689119221,317.8693635687759,19.696542285705153,2.2672810157908474,3.556562645662495,0.0,29.212,19.118100000000002,6.0701,0.4557641939199629,2.713847852605267,103.92781282255683,324.0,72.2,22.7,7.11,11.7,,-0.7170832926047187,3.0410587886184666
0.0,0.0,0.0,0.0,0.0017,0.0092,0.0209,0.0746,0.2523,0.7072,0.9173,0.6386,0.4713,0.4131,0.4205,0.5458,0.7208,0.9887,1.1029,1.2984,1.5246,1.8389,2.437,3.1071,3.094,2.7326,2.2508,1.876,1.6819,1.7481,2.1345,3.1909,5.2709,8.4819,9.6966,7.2528,66.9019,1.0753,10.82,0.075,0.9904,8.03,-5.0,2021.0,7.0,9.0,12.0,28.0,29.0,7/9/2021,12:28:29 PM,7/09/2021 12:28:29,6.554,136.2,66.9021,44.0,2353.0,2698.0,3214.0,0.0,24474.0,13.0,0.0,0.917,3.451,12:28:29 PM,51.1690794,2.622281,2.9,RTK       ,,,,,,,2021-07-09 12:28:29+00:00,51.16917967,2.622886167,-10.89,0.1,0.1,258.23,0.02,0004_20210709_122616,2021-07-09 12:28:29,4.884,4.906781109926319,5.01529764,-3.12321889007368,-8.03,24.462669583144912,199.5119204850196,266.5479852406702,5.535848150286149,391.2214373425125,366.7587677593676,15.9925896890693,2.468804370027796,3.3964745896211257,0.0109,27.8155,33.8931,5.1824,0.42501857963738715,3.1003584196640674,137.29212790854143,386.0,61.2,7.11,,,,-0.9667498332668172,3.1591413833128867
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067,0.0509,0.3235,0.7877,0.8139,0.742,0.7525,0.7203,0.7904,0.793,0.8782,0.8233,0.9574,1.1103,1.3708,1.9559,2.8436,3.2275,3.3155,3.125,2.8332,2.6248,2.6126,2.8565,3.3765,4.0017,4.1663,3.1162,1.3551,52.3313,1.0814,10.82,0.075,0.9886,8.08,-5.0,2021.0,7.0,9.0,12.0,28.0,30.0,7/9/2021,12:28:30 PM,7/09/2021 12:28:30,6.554,99.59,52.3311,44.0,2368.0,2708.0,3213.0,0.0,24482.0,15.0,0.0,0.924,3.152,12:28:30 PM,51.16907378,2.62226267,2.6,RTK       ,,,,,,,2021-07-09 12:28:30+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:30,4.891500000000001,4.906924684439042,5.01526532,-3.1730753155609577,-8.08,17.146639689637006,105.6479678770729,172.5427845495377,4.285057863252611,314.01023327817865,296.8635935885416,18.313222821609674,2.099314685892958,3.5694774069481734,0.0,30.5346,16.0158,5.7809,0.48308288870992233,2.8514894215560034,99.9352341015453,324.0,85.2,22.7,8.39,11.7,,-0.7468753807260043,2.9300176161518303
0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0113,0.0744,0.4025,0.8267,0.7706,0.6674,0.6709,0.6693,0.7678,0.7969,0.8976,0.8414,0.9764,1.1293,1.4181,2.0882,3.0947,3.4936,3.4707,3.1144,2.7056,2.4469,2.4643,2.8179,3.6545,4.894,5.8642,4.9846,2.6883,58.7037,1.0773,10.82,0.075,0.9886,8.03,-5.0,2021.0,7.0,9.0,12.0,28.0,31.0,7/9/2021,12:28:31 PM,7/09/2021 12:28:31,6.554,112.48,58.7037,44.0,2353.0,2703.0,3189.0,0.0,24474.0,12.0,0.0,0.921,3.304,12:28:31 PM,51.16906843,2.622245,2.7,RTK       ,,,,,,,2021-07-09 12:28:31+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:31,4.899000000000001,4.907061340688504,5.0152309100000005,-3.1229386593114956,-8.03,19.97223555791276,122.7150746074814,205.61072699209416,4.62529706076408,345.17823893084324,325.20600337293047,17.2829044565363,2.209546026024289,3.478657482923242,0.0,30.9591,22.0856,5.659,0.46497562267301934,2.956759405538939,113.02214616938339,324.0,72.2,22.7,7.11,11.7,,-0.8160547506331883,2.9713350435122727
0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0109,0.0743,0.4142,0.8505,0.7623,0.625,0.596,0.5753,0.6512,0.6755,0.758,0.7076,0.8201,0.9482,1.1814,1.7311,2.5512,2.8633,2.8307,2.5131,2.1185,1.802,1.6588,1.7184,2.0899,2.8554,3.9331,4.1004,2.2816,44.69910000000001,1.0889,10.82,0.075,0.9886,8.1,-5.0,2021.0,7.0,9.0,12.0,28.0,32.0,7/9/2021,12:28:32 PM,7/09/2021 12:28:32,6.554,101.35,44.6991,44.0,2353.0,2699.0,3203.0,0.0,24485.0,12.0,0.0,0.931,2.875,12:28:32 PM,51.16906312,2.6222265,2.7,RTK       ,,,,,,,2021-07-09 12:28:32+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:32,4.889000000000003,4.907191959895161,5.01519667,-3.192808040104839,-8.1,15.925580830719781,102.64386197996451,208.40332002375513,5.097035448767028,351.56440288793374,335.63882205721393,22.07545248269882,2.3496583869067305,3.5639521108631054,0.0,24.2024,15.2604,5.2363,0.44293619746887386,2.680949275024383,101.84846426712913,386.0,72.2,7.11,22.7,,,-0.6797349043098239,3.137083160764421
0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0128,0.0777,0.3914,0.7613,0.7103,0.6234,0.6401,0.6525,0.7395,0.7507,0.8222,0.7506,0.846,0.9515,1.1494,1.6244,2.3381,2.6085,2.5645,2.2534,1.8854,1.614,1.4879,1.5078,1.6912,1.9842,2.1908,1.818,0.84,36.289300000000004,1.0958,10.82,0.075,0.988,8.16,-5.0,2021.0,7.0,9.0,12.0,28.0,33.0,7/9/2021,12:28:33 PM,7/09/2021 12:28:33,6.554,79.92,36.2893,44.0,2356.0,2702.0,3207.0,0.0,24495.0,13.0,0.0,0.937,2.601,12:28:33 PM,51.16905728,2.62220883,2.7,RTK       ,,,,,,,2021-07-09 12:28:33+00:00,51.169177,2.6228135,-8.54,0.11,0.09,252.11,0.06,0004_20210709_122616,2021-07-09 12:28:33,4.894,4.907316185269119,5.01516233,-3.252683814730881,-8.16,12.979553389443003,80.53640117747652,144.4391220991454,4.6968167264305904,300.31695532535076,287.33740193590774,23.13769559818717,2.231683299572207,3.72427104541672,0.0,22.4037,8.5242,5.3614,0.4614218892161125,2.4993010813244405,80.16123752674301,72.2,324.0,22.7,7.11,,,-0.5068545079338856,3.0623222258229523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056,0.0456,0.3092,0.7785,0.8254,0.7576,0.7745,0.7417,0.8041,0.7875,0.8517,0.7788,0.9015,1.0414,1.2797,1.812,2.5587,2.7658,2.7095,2.4884,2.2715,2.1692,2.203,2.3249,2.4125,2.2813,1.7907,0.9849,0.289,39.74420000000001,1.0876,10.82,0.075,0.9886,8.18,-5.0,2021.0,7.0,9.0,12.0,28.0,34.0,7/9/2021,12:28:34 PM,7/09/2021 12:28:34,6.554,77.66,39.7442,44.0,2350.0,2702.0,3187.0,0.0,24498.0,11.0,0.0,0.929,2.926,12:28:34 PM,51.16905133,2.62219083,2.8,RTK       ,,,,,,,2021-07-09 12:28:34+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:34,4.873999999999997,4.907432906841994,5.01512794,-3.2725670931580053,-8.18,13.01342456383834,81.84886302926654,126.89887179074816,4.183919030465537,254.96279939915675,241.94937483531842,19.592290879961492,2.064854932015984,3.800136550608753,0.0,26.1561,7.7584,5.8297,0.4888868596208813,2.5895775872782987,77.79984861747536,72.2,230.0,22.7,8.39,16.3,11.7,-0.6064586629293272,2.902000966014903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.051,0.3524,0.8446,0.7943,0.687,0.6899,0.6708,0.7587,0.7701,0.851,0.7635,0.8713,0.9908,1.2172,1.7594,2.4919,2.5921,2.3694,2.0182,1.7793,1.7668,2.1259,3.0712,5.1984,9.0128,13.4418,13.2749,8.238,79.4587,1.0848,10.82,0.075,0.991,8.22,-5.0,2021.0,7.0,9.0,12.0,28.0,35.0,7/9/2021,12:28:35 PM,7/09/2021 12:28:35,6.554,169.1,79.4585,44.0,2349.0,2703.0,3198.0,0.0,24505.0,11.0,0.0,0.925,3.121,12:28:35 PM,51.16904512,2.6221725,2.8,RTK       ,,,,,,,2021-07-09 12:28:35+00:00,51.1691475,2.6227835,-10.65,0.14,0.12,256.28,0.06,0004_20210709_122616,2021-07-09 12:28:35,4.894,4.907541345892852,5.01509183,-3.3124586541071483,-8.22,30.60922205899997,249.30432995077112,243.4934030423982,3.7787351435785217,388.37824305100935,357.76902099200936,12.688275523709864,1.9179034017847787,3.3268780940602056,0.0,24.668,49.1659,5.6248000000000005,0.5144305759660893,4.082579844465183,170.60115533611207,324.0,72.2,22.7,7.11,11.7,,-1.3897135592188576,2.9003905918806523
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0512,0.3086,0.7062,0.7285,0.6774,0.7218,0.7364,0.8354,0.8401,0.9086,0.8135,0.8987,0.9899,1.1491,1.526,2.0686,2.2532,2.3249,2.2881,2.2154,2.2354,2.4366,2.8856,3.4754,3.817,3.2819,1.7869,0.4854,43.4529,1.0883,10.82,0.075,0.9898,8.34,-5.0,2021.0,7.0,9.0,12.0,28.0,36.0,7/9/2021,12:28:36 PM,7/09/2021 12:28:36,6.554,93.84,43.4531,44.0,2355.0,2709.0,3205.0,0.0,24523.0,10.0,0.0,0.929,2.948,12:28:36 PM,51.16903972,2.62215467,2.6,RTK       ,,,,,,,2021-07-09 12:28:36+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:36,4.944000000000004,4.907645928355193,5.01505549,-3.4323540716448067,-8.34,14.969301870148676,107.9037004992655,167.93594544589996,4.624930250945597,290.77823238902124,275.80893051887256,19.42496950835645,2.209431608358967,3.6655221142659182,0.0,24.9936,12.8466,5.6127,0.46499406124753173,2.654434621363056,94.09105625707578,273.0,85.2,22.7,8.39,,,-0.7487300172020567,2.995039030775522
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.043,0.3066,0.7973,0.8438,0.7697,0.7691,0.7039,0.7305,0.6953,0.7483,0.6905,0.8111,0.9506,1.1675,1.6549,2.3965,2.7347,2.8678,2.775,2.5532,2.3691,2.356,2.5928,3.1563,4.0798,5.1348,4.8499,2.3576,51.91059999999999,1.0821,10.82,0.075,0.991,8.4,-5.0,2021.0,7.0,9.0,12.0,28.0,37.0,7/9/2021,12:28:37 PM,7/09/2021 12:28:37,6.554,111.95,51.9106,44.0,2361.0,2709.0,3206.0,0.0,24533.0,11.0,0.0,0.923,3.222,12:28:37 PM,51.16903472,2.62213667,2.8,RTK       ,,,,,,,2021-07-09 12:28:37+00:00,,,,,,,,0004_20210709_122616,2021-07-09 12:28:37,4.850999999999999,4.907748360602429,5.01502118,-3.4922516393975718,-8.4,17.175508310548366,126.9350533412343,209.0923104633966,4.686562890684797,348.4665287419221,331.29102043137374,20.288571519476417,2.228530242896994,3.5124454262541156,0.0,26.668,19.5784,5.6642,0.4619263910488643,2.890277628445595,112.50538683847374,324.0,85.2,8.39,22.7,16.3,,-0.8389090132133133,3.0542157409169968
